Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
8,"Politiskā partija ""Stabilitātei!""",Jekaterina Kovaļenko,Zemgale,4,1985,Pašnodarbināta,Vizažists
8,"Politiskā partija ""Stabilitātei!""",Inga Māra Kraukle,Zemgale,5,1961,Rīgas 2.pamatskola,Skolotāja
8,"Politiskā partija ""Stabilitātei!""",Pāvels Kuzmins,Rīga,16,1989,Accenture Latvija,vecākais finanšu kons.
8,"Politiskā partija ""Stabilitātei!""",Nataļja Marčenko-Jodko,Rīga,2,1978,"Politiskā partija ""Stabilitātei!""",Valdes locekle
8,"Politiskā partija ""Stabilitātei!""",Dainis Močs,Latgale,3,1970,SIA P.A.D serviss,Direktors
8,"Politiskā partija ""Stabilitātei!""",Žanna Mozgalova,Rīga,30,1971,SIA LEVERSA,Noliktavas vadītāja
8,"Politiskā partija ""Stabilitātei!""",Nataļja Nikuļina,Rīga,14,1988,Pašnodarbināta,Uztura speciāliste
8,"Politiskā partija ""Stabilitātei!""",Kristīna Ņestereca,Rīga,28,1994,SIA EVALUTION LATVIA,Spēļu vadītāja
8,"Politiskā partija ""Stabilitātei!""",Jevgeņijs Orlovskis,Vidzeme,4,1982,SIA KOMFOVENT,Ražošanas struktūrvienības vadītājs
8,"Politiskā partija ""Stabilitātei!""",Kristaps Ozoliņš,Vidzeme,6,1996,Pašnodarbinātais,Specializētie projektēšanas darbi
8,"Politiskā partija ""Stabilitātei!""",Karina Panfilova,Rīga,22,1972,SIA Audit Time,Valdes locekle
8,"Politiskā partija ""Stabilitātei!""",Sanita Petere,Kurzeme,1,1983,SIA SOFIJA-S,Projektu vadītāja
8,"Politiskā partija ""Stabilitātei!""",Viktorija Pleškāne,Latgale,1,1975,Energy Resources CHP RSEZ SIA,Vecākais darba aizsardzības speciālist
8,"Politiskā partija ""Stabilitātei!""",Ivans Protopopovs,Rīga,25,1976,SIA Maxima Latvija,Vecākais inventarizācijas administrators
8,"Politiskā partija ""Stabilitātei!""",Viktors Pučka,Latgale,2,1974,SIA CSDA,Direktors
8,"Politiskā partija ""Stabilitātei!""",Aleksejs Rosļikovs,Rīga,1,1984,"Politiskā partija ""Stabilitātei!""",Valdes priekšsēdētājs
8,"Politiskā partija ""Stabilitātei!""",Jurijs Salcevičs,Vidzeme,9,1961,TC LIEDAGS,Drošības speciālists
8,"Politiskā partija ""Stabilitātei!""",Amils Saļimovs,Vidzeme,1,1985,SIA EURO TRADE,Valdes loceklis
8,"Politiskā partija ""Stabilitātei!""",Baiba Siliņa,Vidzeme,5,1975,"SIA ""APL Skypark""",Vecākais pavārs
8,"Politiskā partija ""Stabilitātei!""",Vilis Sruoģis,Rīga,3,1962,Latvijas Zvērinātu advokātu kolēģija. SIA Rusanovs &Partneri zvērinatu advokātu birojs,Zvērināts advokāts
8,"Politiskā partija ""Stabilitātei!""",Igors Suhanoks,Rīga,27,1974,SIA KARVIS,Specialists par ārvalstu autopārvadājumiem
8,"Politiskā partija ""Stabilitātei!""",Ina Svilāne,Rīga,18,1974,Latvijas universitāte,"Akadēmiskais departaments, Zinātnes projektu nodaļa ,vecākais eksperts"
8,"Politiskā partija ""Stabilitātei!""",Maksims Ševcovs,Rīga,15,1998,A/S LIDO,pavārs
8,"Politiskā partija ""Stabilitātei!""",Boriss Šindelmanis,Zemgale,7,1952,SIA Šindelmanis,Valdes priekšsēdētajs
8,"Politiskā partija ""Stabilitātei!""",Santa Škarste,Rīga,17,1998,VID,VID NNVP galvenā nodokļu inspektore
8,"Politiskā partija ""Stabilitātei!""",Igors Tereško,Rīga,13,1987,Biedrība Rīgas Neatkarīgais teātris,direktors
8,"Politiskā partija ""Stabilitātei!""",Nadežda Tretjakova,Latgale,8,1976,Maltas vīdusskola,Bērnu aukle
8,"Politiskā partija ""Stabilitātei!""",Aleksandra Triguba,Rīga,12,1998,SIA LAPA Ltd.,PAD gr.Inspektore
8,"Politiskā partija ""Stabilitātei!""",Jevgenijs Trigubko,Rīga,11,1988,"SIA""FactSet Latvia""",Satura analītiķis
8,"Politiskā partija ""Stabilitātei!""",Nataļja Urtāne,Vidzeme,7,1972,"UAB ""ZM FOOD""",Baltijas Valsts vadītāja
8,"Politiskā partija ""Stabilitātei!""",Sergejs Vaginovs,Rīga,19,1978,"SIA ""ProElektro""",Noliktāvas darbnieks
8,"Politiskā partija ""Stabilitātei!""",Laura Valgere,Rīga,8,1986,Rīgas Stradiņa Universitāte,Mācību procesa organizatore
8,"Politiskā partija ""Stabilitātei!""",Vitālijs Vasjanovs,Vidzeme,8,1970,"Pārdaugavas bērnu un jauniešu centrs ""Altona""",Skolotājs
8,"Politiskā partija ""Stabilitātei!""",Ilgvars Veide,Zemgale,3,1957,SIA Baltijas Legions,"Drošības speciālisti, objekta vaditajs"
8,"Politiskā partija ""Stabilitātei!""",Gerda Veigure-Kuka,Rīga,10,1966,SIA KITEKS,Galvenā grāmatvede
8,"Politiskā partija ""Stabilitātei!""",Ruslans Vereščagins,Rīga,9,1979,Biedrība Pareiza lieta,Valdes loceklis
8,"Politiskā partija ""Stabilitātei!""",Ēriks Žeļeznovs,Vidzeme,12,1952,SIA Baltijas Legions,"Drošības speciālists, objekta vadītājs"
9,"Politiskā partija ""Tautas varas spēks""",Arvis Abromovičs,Rīga,3,1981,Politiskā partija Tautas Varas Spēks,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Alise Marija Aizpure,Vidzeme,16,1993,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Rihards Amirovs,Vidzeme,19,1983,Laflora SIA,palīgstrādnieks
9,"Politiskā partija ""Tautas varas spēks""",Astra Andersone,Kurzeme,2,1953,Pensionāre,
9,"Politiskā partija ""Tautas varas spēks""",Aleksejs Apanasovs,Rīga,36,1988,55CUSTOMS SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Aigars Barkāns,Rīga,19,1982,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Oskars Bārtulis,Vidzeme,11,1982,Energolukss SIA,ražošanas iecirkņa vadītājs
9,"Politiskā partija ""Tautas varas spēks""",Laimonis Beginskis,Zemgale,6,1948,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Aigars Biezais,Zemgale,3,1967,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Ādolfs Bleive,Vidzeme,9,1982,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Raitis Cinks,Rīga,11,1954,BALTARS SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Oļgerts Cjunskis,Latgale,4,1991,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Mārtiņš Dančauskis,Rīga,14,1982,INTTRANS SIA,tirdzniecības vadītājs
9,"Politiskā partija ""Tautas varas spēks""",Didzis Doveika,Vidzeme,5,1980,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Raitis Dzerkalis,Latgale,15,1989,Raitos Group LTD,autoelektriķis
9,"Politiskā partija ""Tautas varas spēks""",Svetlana Džafarova,Vidzeme,21,1958,Latvijas pasts VAS,pastniece
9,"Politiskā partija ""Tautas varas spēks""",Oļegs Džafarovs,Vidzeme,8,1954,Pensionārs,
9,"Politiskā partija ""Tautas varas spēks""",Aigars Egle,Zemgale,1,1981,Biedrība Tautas Kustība par cilvēka tiesībām,priekšsēdētājs
9,"Politiskā partija ""Tautas varas spēks""",Roberts Egle,Zemgale,8,1952,Biedrība Tautas kustība par cilvēka tiesībām,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Silvija Emenike,Vidzeme,23,1970,Aviomed SIA,medmāsa
9,"Politiskā partija ""Tautas varas spēks""",Arturs Evels,Rīga,15,1994,EVELAN SIA,automehāniķis
9,"Politiskā partija ""Tautas varas spēks""",Kaspars Feldmanis,Kurzeme,5,1983,DBB SIA,fasādes meistars
9,"Politiskā partija ""Tautas varas spēks""",Inese Freimantāle,Vidzeme,2,1981,Biedrība Pārsteiguma tēli,valdes locekle
9,"Politiskā partija ""Tautas varas spēks""",Uldis Freimantāls,Rīga,2,1981,Rīgas domes Pilsētas attīstības departamenta Arhitektūras un pilsētvides dizaina pārvalde Zemes pārvaldības nodaļa,vadītājs
9,"Politiskā partija ""Tautas varas spēks""",Toms Gailišs,Kurzeme,11,1990,EUROSTANDARD NORDIC SIA,tirgvedības speciālists
9,"Politiskā partija ""Tautas varas spēks""",Laura Gailīte,Latgale,6,1968,IK Pizza express,saimnieciskās darbības veicējs
9,"Politiskā partija ""Tautas varas spēks""",Konstantīns Geidāns,Zemgale,13,1989,Valsts ugunsdzēsības un glābšanas dienests,"ugunsdzēsējs-glābējs, autovadītājs"
9,"Politiskā partija ""Tautas varas spēks""",Andris Golovatajs,Rīga,8,1973,"ASISTA, Islandē",inženieru komunikācijas tehniķis
9,"Politiskā partija ""Tautas varas spēks""",Rainelda Greize,Kurzeme,15,1972,AutoSalona dizains SIA,valdes locekle
9,"Politiskā partija ""Tautas varas spēks""",Inese Grīnberga,Zemgale,12,1967,Pašnodarbinātā persona,preču sagādnieks
9,"Politiskā partija ""Tautas varas spēks""",Jānis Grīvstāns,Zemgale,10,1980,Biedrība Nākotne 9,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Dainis Grosbahs,Kurzeme,7,1970,pašnodarbinātais,elektriķis
9,"Politiskā partija ""Tautas varas spēks""",Aleksandrs Hmeļņickis,Rīga,6,1981,pašnodarbinātā persona,
9,"Politiskā partija ""Tautas varas spēks""",Nikolajs Hrustaļovs,Rīga,27,1991,Betono Mozaika SIA,kvalitātes kontrolieris
9,"Politiskā partija ""Tautas varas spēks""",Aleksandra Ivanova,Rīga,18,2000,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Andrejs Ivanovs,Rīga,4,1974,JANIO SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Andrejs Ivanovs,Rīga,16,1983,IK Monatge Service,santehniķis
9,"Politiskā partija ""Tautas varas spēks""",Gunārs Janušēvičus,Zemgale,5,1962,Maestri SIA,apsardzes dežurants
9,"Politiskā partija ""Tautas varas spēks""",Jekaterina Jaščeltova,Zemgale,9,1997,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Marija Jaščeltova,Vidzeme,10,1994,"ANVOL, SIA",veikala vadītāja
9,"Politiskā partija ""Tautas varas spēks""",Nataļja Jaščeltova,Vidzeme,13,1975,Lady Chic SIA,friziere
9,"Politiskā partija ""Tautas varas spēks""",Valentīns Jeremejevs,Rīga,1,1976,Neatkarīgā Skolotāju arodbiedrība,valdes priekšsēdētājs
9,"Politiskā partija ""Tautas varas spēks""",Olga Jurčenko,Rīga,39,1980,Rīgas Baltmuižas pamatskola,psihologs
9,"Politiskā partija ""Tautas varas spēks""",Juris Kaļinka-Aksenovs,Rīga,13,1977,SIA Kokmateriālu tirdzniecības grupa,strādnieks
9,"Politiskā partija ""Tautas varas spēks""",Ingars Karkovskis,Latgale,11,1963,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Lidija Kaša,Vidzeme,26,1963,Nacionālais botāniskais dārzs,dārzkopības speciālists
9,"Politiskā partija ""Tautas varas spēks""",Pēteris Kaušelis,Rīga,12,1975,KGS Grupa SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Aleksandrs Kočerovs,Rīga,7,1968,"LIENA, SIA","vadītājs, mehāniķis"
9,"Politiskā partija ""Tautas varas spēks""",Aleksandra Kolidzeja-Analte,Vidzeme,4,1989,PIKVC NMV struktūrvienība Rīgas Baleta skola,pedagogs
9,"Politiskā partija ""Tautas varas spēks""",Jūlija Koļesņikova,Latgale,8,1967,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Vladimirs Koteļeņecs,Rīga,37,1985,Latvijas Lauksaimniecības Universitāte,pētnieks
9,"Politiskā partija ""Tautas varas spēks""",Jurijs Kovaļenko,Rīga,10,1978,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Tatjana Kovaļenko,Rīga,25,1976,VcDonalds AS,pavārs
9,"Politiskā partija ""Tautas varas spēks""",Antons Kravalis,Zemgale,14,1990,Valsts Ugunsdrošības un glābšanas dienests,"ugunsdzēsējs, glābējs"
9,"Politiskā partija ""Tautas varas spēks""",Ēriks Kuciņš,Zemgale,7,1972,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Inna Kudrjašova,Vidzeme,18,1978,Pensionāre,
9,"Politiskā partija ""Tautas varas spēks""",Austris Kukulis,Kurzeme,12,1990,CBRE,nekustamo īpašumu konsultants
9,"Politiskā partija ""Tautas varas spēks""",Jānis Kuzins,Latgale,9,1983,Honest Enterprise SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Dmitrijs Kuzņecovs,Rīga,32,1972,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Līga Lamberte,Rīga,38,1969,pašnodarbinātā persona,
9,"Politiskā partija ""Tautas varas spēks""",Jānis Lamberts,Zemgale,16,1970,Zaļā pirts SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Artūrs Leitāns,Latgale,10,1989,MURMANSKA,celtnieks
9,"Politiskā partija ""Tautas varas spēks""",Solvita Ļevdanska,Vidzeme,12,1988,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Pēteris Magone,Rīga,24,1977,Doma būve SIA,sētnieks
9,"Politiskā partija ""Tautas varas spēks""",Igors Meidens,Rīga,21,1978,Pašnodarbinātais,žurnālists
9,"Politiskā partija ""Tautas varas spēks""",Jānis Mežciems,Kurzeme,6,1969,ACDC SIA,elektriķis
9,"Politiskā partija ""Tautas varas spēks""",Guntis Mičuls,Latgale,3,1990,Murmaster Halvorsen,meistars
9,"Politiskā partija ""Tautas varas spēks""",Aleksandrs Miņins,Vidzeme,27,1966,Rīgas Pārdaugavas pamatskola,direktora vietnieks administratīvi saimnieciskajā darbā
9,"Politiskā partija ""Tautas varas spēks""",Stevens Muižnieks,Kurzeme,13,1986,Lafivents serviss SIA,servisa speciālists
9,"Politiskā partija ""Tautas varas spēks""",Jānis Nagla,Rīga,9,1971,BAIRONS SIA,automehāniķis
9,"Politiskā partija ""Tautas varas spēks""",Inga Ornicāne,Vidzeme,6,1959,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Aleksis Osipovs,Rīga,17,1979,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Valērijs Oščenkovs,Latgale,12,1986,Bioera LTD UK,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Jānis Ozoliņš,Latgale,14,1965,Izdienas pensionārs,pensionārs
9,"Politiskā partija ""Tautas varas spēks""",Jeļena Petrova,Rīga,23,1975,Pedagoģiskais centrs Eksperiments,"Ētikas, sociālo zinību un vēstures skolotāja, personāla atbalsta speciāliste"
9,"Politiskā partija ""Tautas varas spēks""",Aivars Postejevs,Vidzeme,28,1993,OptoElektronika LV SIA,spiedliešanas operators
9,"Politiskā partija ""Tautas varas spēks""",Anita Purgale,Kurzeme,9,1953,Latvijas Etnogrāfiskais brīvdabas muzejs,tehniskais darbinieks
9,"Politiskā partija ""Tautas varas spēks""",Jurijs Ragozins,Latgale,1,1970,Daugavpils invalīdu sporta biedrība “ ISK Daugavpils”,valdes priekšsēdētājs
9,"Politiskā partija ""Tautas varas spēks""",Iveta Ratņikova,Rīga,20,1982,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Aivis Reinbergs,Zemgale,2,1979,"Pakāpiens, SIA",direktors
9,"Politiskā partija ""Tautas varas spēks""",Eduards Rēdlihs,Kurzeme,4,1975,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Marija Romanova,Rīga,31,1960,Latvijas Gāze AS,operatore
9,"Politiskā partija ""Tautas varas spēks""",Olga Rozumane,Vidzeme,20,1986,La flora SIA,strādnieks
9,"Politiskā partija ""Tautas varas spēks""",Vija Rumpāne,Rīga,5,1958,P.Jurjāna mūzikas skola,pedagogs
9,"Politiskā partija ""Tautas varas spēks""",Sandra Samcova,Zemgale,15,1971,Samlits SIA,darba vadītājs
9,"Politiskā partija ""Tautas varas spēks""",Viktorija Sazonova,Rīga,30,1986,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Emīlija Seklīte,Kurzeme,3,1956,Pensionāre,
9,"Politiskā partija ""Tautas varas spēks""",Artis Silavnieks,Vidzeme,14,1988,Rīgas sociālās aprūpes centrs Mežciems,vecākais aprūpētājs
9,"Politiskā partija ""Tautas varas spēks""",Rihards Skaters,Vidzeme,22,1975,Seltronik SIA,celtnieks
9,"Politiskā partija ""Tautas varas spēks""",Viktorija Solopčuka,Rīga,34,1988,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Jānis Sondars,Vidzeme,1,1983,Pašnodarbinātais,pašnodarbinātais
9,"Politiskā partija ""Tautas varas spēks""",Edgars Spridzāns,Kurzeme,10,1989,BM-Finance,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Jana Spriņģe,Rīga,26,1988,VIZII SIA,apkopēja
9,"Politiskā partija ""Tautas varas spēks""",Jānis Straumītis,Vidzeme,3,1973,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Nadežda Suvorova,Rīga,28,1991,Bezdarbniece,
9,"Politiskā partija ""Tautas varas spēks""",Jevgeņijs Ševčenko,Latgale,2,1991,pašnodarbinātā persona,loģistika
9,"Politiskā partija ""Tautas varas spēks""",Vladimirs Šilovs,Latgale,13,1975,TEHHE SIA,sētnieks
9,"Politiskā partija ""Tautas varas spēks""",Aija Šmite,Kurzeme,8,1977,PINDSTRUP LATVIA,teritorijas uzraugs
9,"Politiskā partija ""Tautas varas spēks""",Anita Štamere,Zemgale,4,1974,"Scenar Baltic, SIA",scenar speciālists
9,"Politiskā partija ""Tautas varas spēks""",Igors Tihomirovs,Rīga,35,1976,Eurologi SIA,valdes priekšsēdētājs
9,"Politiskā partija ""Tautas varas spēks""",Jānis Treimanis,Vidzeme,17,1986,SAPUTO DAIRY UK,tehniskais personāls
9,"Politiskā partija ""Tautas varas spēks""",Edmunds Tulinskis,Rīga,22,1971,Rīgas Tilti SIA,mākslīgo būvju būvstrādnieks
9,"Politiskā partija ""Tautas varas spēks""",Liene Upeniece,Vidzeme,25,1992,Jēkabpils novada pašvaldība,Pamatskolas direktore
9,"Politiskā partija ""Tautas varas spēks""",Jānis Upmalis,Vidzeme,24,1963,Rīgas kolekcionāru biedrība,priekšsēdētājs
9,"Politiskā partija ""Tautas varas spēks""",Vladislavs Valentins,Kurzeme,1,1963,"Valentinas Korp, Valentina Dobeles rajona individuālais uzņēmums",valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Ritvars Varkalis,Vidzeme,7,1970,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Jānis Vērtulis,Latgale,5,1954,Pensionārs,
9,"Politiskā partija ""Tautas varas spēks""",Mārīte Vingre,Latgale,16,1964,Biedrība Latgaleite,valdes locekle
9,"Politiskā partija ""Tautas varas spēks""",Jānis Vītols,Vidzeme,15,1958,Draugu autoskola SIA,valdes loceklis
9,"Politiskā partija ""Tautas varas spēks""",Iveta Vjatere,Zemgale,11,1967,pašnodarbinātā persona,spa speciālists
9,"Politiskā partija ""Tautas varas spēks""",Lauris Zelmenis,Rīga,33,1974,Bezdarbnieks,
9,"Politiskā partija ""Tautas varas spēks""",Aleksejs Žigalkins,Rīga,29,1981,pašnodarbinātā persona,vadītāju instruktors
9,"Politiskā partija ""Tautas varas spēks""",Svītrots *,Latgale,7,,,
9,"Politiskā partija ""Tautas varas spēks""",Svītrots *,Kurzeme,14,,,
10,"Partija ""Vienoti Latvijai""",Inese Akulāne,Zemgale,3,1973,"SIA ""OMSA""",menedžeris
10,"Partija ""Vienoti Latvijai""",Edgars Auziņš,Kurzeme,3,1981,Bezdarbnieks,
10,"Partija ""Vienoti Latvijai""",Kristaps Barons,Rīga,8,2001,Students,
10,"Partija ""Vienoti Latvijai""",Mārtiņš Bartušs-Bartuzāns,Vidzeme,7,1975,Bezdarbnieks,
10,"Partija ""Vienoti Latvijai""",Kristīne Belverte,Rīga,2,1983,"VAS ""Latvijas Loto""",iekšējais auditors
10,"Partija ""Vienoti Latvijai""",Anita Birze,Vidzeme,3,1974,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Sauļus Debesis,Vidzeme,5,1968,SIA SafePro,valdes loceklis
10,"Partija ""Vienoti Latvijai""",Gatis Drēviņš,Rīga,9,1977,SIA Lifepower Riga,valdes loceklis
10,"Partija ""Vienoti Latvijai""",Sandra Dzene,Latgale,1,1967,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Madara Gobziņa,Kurzeme,1,1981,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Artūrs Ikvilds,Zemgale,4,1987,"SIA ""Sanitex""",tirdzniecības veicinātājs
10,"Partija ""Vienoti Latvijai""",Gunita Kalna,Vidzeme,4,1977,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Iveta Kleinberga-Rupaine,Kurzeme,2,1982,pašnodarbinātā,friziere
10,"Partija ""Vienoti Latvijai""",Artūrs Knope,Rīga,6,1990,pašnodarbināts,pašnodarbināts
10,"Partija ""Vienoti Latvijai""",Santa Ķempele,Zemgale,1,1973,"PII ""Piejūra""",skolotāja
10,"Partija ""Vienoti Latvijai""",Sanita Lablaika,Rīga,3,1985,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Iveta Lauciņa,Vidzeme,1,1973,SIA IZVĒLES IESPĒJA,valdes priekšsēdētāja
10,"Partija ""Vienoti Latvijai""",Valdis Līcis,Rīga,10,1988,"""Septītā Dimensija""",līdzdibinātājs
10,"Partija ""Vienoti Latvijai""",Anita Mitriķe,Rīga,1,1990,SIA Rīgas Darbnīca,Valdes locekle
10,"Partija ""Vienoti Latvijai""",Normunds Mucenieks,Rīga,5,1981,"SIA ""Trufit""",valdes loceklis
10,"Partija ""Vienoti Latvijai""",Mārtiņš Osis,Latgale,3,1983,"SIA ""369""",tehniskais direktors
10,"Partija ""Vienoti Latvijai""",Agnese Smirnova,Zemgale,2,1987,Biedrība Give and Get,valdes priekšsēdētāja
10,"Partija ""Vienoti Latvijai""",Kristīne Strazdiņa,Vidzeme,2,1976,Bezdarbniece,
10,"Partija ""Vienoti Latvijai""",Kaspars Strazdiņš,Vidzeme,6,1982,SIA CUEN,vadītājs
10,"Partija ""Vienoti Latvijai""",Rihards Treijs,Rīga,7,1988,Gemoss SIA,projektu vadītājs
10,"Partija ""Vienoti Latvijai""",Sanita Vanaga,Latgale,2,1982,"SIA ""TGME""",personāldaļas vadītāja
10,"Partija ""Vienoti Latvijai""",Dainis Vītols,Rīga,4,1963,Partija Vienoti Latvijai,Valdes priekšsēdētājs
10,"Partija ""Vienoti Latvijai""",Mārtiņš Zeidaks,Kurzeme,4,1991,"SIA ""M-Facade""",valdes priekšsēdētājs
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Ineta Amoliņa,Vidzeme,28,1962,Valmieras Valsts ģimnāzija,"Vēstures skolotāja, skolas muzeja vadītāja"
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Kristīna Ansone,Kurzeme,4,1987,"SIA ""Asfora""",Valdes priekšsēdētāja
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Harijs Arnicāns,Zemgale,14,1964,"SIA ""GLOMARSS""",Valdes priekšsēdētājs
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Jānis Arnis,Rīga,14,1984,Pašnodarbināta persona,
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Jānis Augulis,Vidzeme,27,1957,"SIA ""AJ projekti""",Valdes loceklis
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Raitis Ābelnieks,Zemgale,4,1963,Bauskas muzejs,Vecākais speciālists vēstures nodaļā
11,"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Andis Āboliņš,Kurzeme,7,1984,"SIA ""Miels""",Komercdirektors
