Saraksts,Partija,Vards,Ievelets,Gender,Apgabals,Numurs,Gads,DarbaVieta,Amats,Ievelets
2,"""Latvijas Krievu savienība""",Maksims Molčanovs,false,Male,Rīga,15,2000.0,partija Latvijas Krievu savienība,Jauniešu projektu koordinators,false
2,"""Latvijas Krievu savienība""",Ņikita Molčanovs,false,Male,Rīga,27,2000.0,Bolt scooter service,operators,false
2,"""Latvijas Krievu savienība""",Sergejs Muļivanovs,false,Male,Kurzeme,10,1967.0,SIA RSS,Inženieris,false
2,"""Latvijas Krievu savienība""",Marina Ņepomņaščiha,false,Female,Rīga,24,1957.0,Cilvēktiesību līgu starptautiskās federācijas Latvijas Cilvēktiesību komiteja,projektu vadītāja asistente,false
2,"""Latvijas Krievu savienība""",Oļegs Orlovs,false,Male,Rīga,26,1947.0,Latvijas Nacionālā opera un balets,Solists,false
2,"""Latvijas Krievu savienība""",Jeļena Osipova,false,Female,Kurzeme,1,1980.0,partijas LKS Liepāja teritoriālā organizācija,vadītāja,false
2,"""Latvijas Krievu savienība""",Andrejs Ostapenko,false,Male,Kurzeme,7,1984.0,Pašnodarbinātā persona,autorestaurātors,false
2,"""Latvijas Krievu savienība""",Sergejs Padalko,false,Male,Zemgale,3,1970.0,"Jēkabpils krievu biedrība ""Rodņik""",valdes loceklis,false
2,"""Latvijas Krievu savienība""",Andrejs Pagors,false,Male,Zemgale,1,1986.0,Jelgavas valstspilsētas pašvaldība,Domes deputāts,false
2,"""Latvijas Krievu savienība""",Vladimirs Pedāns,false,Male,Latgale,6,1935.0,Ludzas pilsētas Namu pārvaldnieku sabiedriskā komiteja,vadītājs,false
2,"""Latvijas Krievu savienība""",Valērijs Petrovs,false,Male,Latgale,4,1965.0,SIA Interaccaunting,jurists,false
2,"""Latvijas Krievu savienība""",Marks Pliners,false,Male,Vidzeme,18,1967.0,pašnodarbināta persona,pašnodarbināta persona,false
2,"""Latvijas Krievu savienība""",Andrejs Pokuļs,false,Male,Latgale,16,1976.0,Rēzeknes valstspilsētas pāšvaldības pārvalde “Sociālais dienests” Pensionāru sociālo pakalpojumu centrs,Sociālais aprūpētājs,false
2,"""Latvijas Krievu savienība""",Aleksandrs Prutkovs,false,Male,Vidzeme,14,1967.0,partijas LKS Salaspils teritoriāla organizācija,vadītājs,false
2,"""Latvijas Krievu savienība""",Aleksejs Račko,false,Male,Vidzeme,8,1981.0,SIA Ceļu Tīkli,valdes loceklis,false
2,"""Latvijas Krievu savienība""",Vladislavs Rafaļskis,false,Male,Rīga,18,1959.0,Rīgas 40. vidusskola,skolotājs,false
2,"""Latvijas Krievu savienība""",Aļona Raščevska,false,Female,Latgale,7,1973.0,SIA KDM PRO,Direktore,false
2,"""Latvijas Krievu savienība""",Dmitrijs Ribņikovs,false,Male,Latgale,2,1977.0,Daugavpils pilsētas pašvaldība,Domes priekšsēdētāja pirmā vietnieka palīgs,false
2,"""Latvijas Krievu savienība""",Romans Rodionovs,false,Male,Kurzeme,5,1980.0,IK KODOLS-R,Valdes loceklis,false
2,"""Latvijas Krievu savienība""",Vladislavs Romanovs,false,Male,Zemgale,15,1984.0,SIA TOMRA COLLECTION LATVIJA,Servisa tehniķis,false
2,"""Latvijas Krievu savienība""",Eduards Romanovskis,false,Male,Vidzeme,16,1983.0,partija Latvijas krievu savienība,pasākumu koordinators,false
2,"""Latvijas Krievu savienība""",Arvīds Rubīns,false,Male,Latgale,14,1958.0,SIA Mikor,Būvdarbu vadītājs,false
2,"""Latvijas Krievu savienība""",Regīna Savicka,false,Female,Rīga,28,1987.0,SIA AB būve.lv,autovadītājs,false
2,"""Latvijas Krievu savienība""",Jurijs Seļezņovs,false,Male,Vidzeme,5,1964.0,SIA SELEZNOVS,Valdes loceklis,false
2,"""Latvijas Krievu savienība""",Aleksandrs Smirnovs,false,Male,Zemgale,7,1988.0,Jelgavas 5.vidusskola,Direktora vietnieks izglitības jomā,false
2,"""Latvijas Krievu savienība""",Jūlija Sohina,false,Female,Rīga,4,1977.0,Eiropas Parlaments,Eiropas Parlamenta deputātes palīdze,false
2,"""Latvijas Krievu savienība""",Vladimirs Sokolovs,false,Male,Rīga,7,1952.0,SIA “ S.O.V.A.”,Valdes loceklis,false
2,"""Latvijas Krievu savienība""",Andrejs Solopenko,false,Male,Rīga,16,1985.0,Eiropas Parlaments,Eiropas Parlamenta deputātes palīgs,false
2,"""Latvijas Krievu savienība""",Arita Starovoitova,false,Female,Latgale,5,1981.0,Latgales apgabaltiesa,tiesas tulks,false
2,"""Latvijas Krievu savienība""",Jekaterīna Stehnovska-Slavska,false,Female,Latgale,1,1979.0,SIA Stream Labs,Izpilddirektore,false
2,"""Latvijas Krievu savienība""",Valerijs Strigins,false,Male,Vidzeme,7,1948.0,MSĢ TERITORIĀLĀ STRUKTŪRVIENĪBA ”JŪRMALA”,audzinātājs,false
2,"""Latvijas Krievu savienība""",Jana Šandibina,false,Female,Vidzeme,20,1987.0,Rīgas valstpilsētas pašvaldība,Deputātu darbības nodrošināšanas nodaļas Deputātu frakcijas atbalsta sektora galvenā referente,false
2,"""Latvijas Krievu savienība""",Dmitrijs Šandibins,false,Male,Rīga,11,1986.0,Eiropas Parlaments,Eiropas Parlamenta deputātes palīgs,false
2,"""Latvijas Krievu savienība""",Ļubova Šļapkova,false,Female,Latgale,11,1993.0,SIA Webhelp,satura moderators,false
2,"""Latvijas Krievu savienība""",Genadijs Šmaļko,false,Male,Vidzeme,21,1955.0,Pensionārs,,false
2,"""Latvijas Krievu savienība""",Tamāra Šustova,false,Female,Kurzeme,4,1949.0,Pensionāre,,false
2,"""Latvijas Krievu savienība""",Vladislavs Tarasovs,false,Male,Latgale,13,1984.0,SIA HR Factor,komplektētājs,false
2,"""Latvijas Krievu savienība""",Aleksandrs Tkačovs,false,Male,Rīga,36,1958.0,SIA VIP AUTOSKOLA,instruktors,false
2,"""Latvijas Krievu savienība""",Ludmila Ušakova,false,Female,Zemgale,2,1959.0,Krievu kopiena „LAD”,Valdes priekšsēdētāja,false
2,"""Latvijas Krievu savienība""",Jeļena Vasiļjeva,false,Female,Zemgale,10,1965.0,"SIA ""N un N""",Valdes loceklis,false
2,"""Latvijas Krievu savienība""",Andris Vurčs,false,Male,Vidzeme,1,1983.0,Olaines novada pašvaldība,domes deputāts,false
2,"""Latvijas Krievu savienība""",Andžejs Zdanovičs,false,Male,Rīga,13,1976.0,SIA VM Constructions,administrators,false
2,"""Latvijas Krievu savienība""",Ludmila Zīvere,false,Female,Zemgale,8,1976.0,SIA VILAR HOTEL,Administratore,false
2,"""Latvijas Krievu savienība""",Irina Ždanova,false,Female,Zemgale,14,1942.0,Pensionāre,,false
2,"""Latvijas Krievu savienība""",Jeļizaveta Ždanova,false,Female,Vidzeme,22,1970.0,Pašnodarbinātā persona,Pašnodarbinātā persona,false
2,"""Latvijas Krievu savienība""",Ļubova Ždanova,false,Female,Rīga,6,1990.0,Eiropas Parlaments,Eiropas Parlamenta deputātes palīdze,false
2,"""Latvijas Krievu savienība""",Maksims Ždanovs,false,Male,Vidzeme,2,1970.0,partija Latvijas krievu savienība,padomes loceklis,false
3,Zaļo un Zemnieku savienība,Edgars Abrams,false,Male,Latgale,13,1968.0,Latvijas Evaņģēliski Luteriskā Baznīca,Virsvaldes loceklis,false
3,Zaļo un Zemnieku savienība,Laima Amatniece,false,Female,Rīga,27,1981.0,Vides aizsardzības un reģionālās attīstības ministrija,Sistēmanalītiķe,false
3,Zaļo un Zemnieku savienība,Andis Apsītis,false,Male,Vidzeme,20,1985.0,SIA “Izglītības un attīstības centrs Universum”,valdes priekšsēdētājs,false
3,Zaļo un Zemnieku savienība,Edgars Arkliņš,false,Male,Rīga,32,1986.0,"SIA ""L.E.A.""",Izpilddirektors,false
3,Zaļo un Zemnieku savienība,Normunds Audzišs,false,Male,Vidzeme,5,1966.0,Gulbenes novada pašvaldība,Deputāts,false
3,Zaļo un Zemnieku savienība,Uldis Augulis,true,Male,Kurzeme,1,1972.0,Latvijas Republikas Saeima,Deputāts,true
3,Zaļo un Zemnieku savienība,Inese Āboliņa,false,Female,Rīga,5,1977.0,"Latvijas Universitātes Biznesa, vadības un ekonomikas fakultātes Vadībzinātnes nodaļa; Produktivitātes zinātniskais institūts ""Latvijas Universitātes domnīca LV PEAK""","Docente, pēcdoktorantūras pētniece (Dr.)",false
3,Zaļo un Zemnieku savienība,Andis Baltiņš,false,Male,Vidzeme,13,1973.0,SIA Baltic Agro Machinery,Tirdzniecības pārstāvis,false
3,Zaļo un Zemnieku savienība,Ivars Bārdiņš,false,Male,Vidzeme,28,1951.0,Split grup Kijeva,Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Krists Bergans-Berģis,false,Male,Rīga,39,1993.0,Zaļo un Zemnieku savienība,Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Andris Bērziņš,true,Male,Zemgale,3,1955.0,Latvijas Bērnu fonds,Valdes loceklis,true
3,Zaļo un Zemnieku savienība,Uldis Boitmanis,false,Male,Kurzeme,15,1949.0,"Biedrība ""Basketbola klubs ""Ventspils""""",valdes priekšsēdētājs,false
3,Zaļo un Zemnieku savienība,Kārlis Boldiševics,false,Male,Zemgale,16,1969.0,Zvērināts advokāts,Zvērināts advokāts,false
3,Zaļo un Zemnieku savienība,Anita Brakovska,true,Female,Latgale,3,1961.0,Preiļu novada pašvaldība,Priekšsēdētāja otrā vietniece,true
3,Zaļo un Zemnieku savienība,Augusts Brigmanis,true,Male,Rīga,2,1952.0,"Īpašnieks z/s ""Priedule""",,true
3,Zaļo un Zemnieku savienība,Rolands Broks,false,Male,Rīga,17,1969.0,"individividuāli praktizējošs zvērināts advokāts,",zvērinats advokāts,false
3,Zaļo un Zemnieku savienība,Gunta Brūmane,false,Female,Rīga,21,1948.0,SIA BURDAS SALONS,Valdes priekšsēdētāja,false
3,Zaļo un Zemnieku savienība,Ilze Buņķe,false,Female,Kurzeme,11,1950.0,Ventspils Augstskola,Rektora padomniece vispārējās un profesionālās izglītības sadarbības jautājumos,false
3,Zaļo un Zemnieku savienība,Mintauts Buškevics,false,Male,Zemgale,4,1966.0,"Jelgavas valstspilsētas pašvaldības iestāde ""Kultūra""",Iestādes vadītājs,false
3,Zaļo un Zemnieku savienība,Daiga Ceipiniece,false,Female,Latgale,9,1966.0,Dekšāru pamatskola,Direktore,false
3,Zaļo un Zemnieku savienība,Dace Cīrule,false,Female,Vidzeme,10,1970.0,Ķekavas novada pašvaldības sporta aģentūra,direktore,false
3,Zaļo un Zemnieku savienība,Linda Cīrule,false,Female,Vidzeme,16,1980.0,"Publisko un privāto partnerattiecību biedrība ""Zied zeme""",valdes locekle,false
3,Zaļo un Zemnieku savienība,Ojārs Čeksters,false,Male,Rīga,36,1983.0,"SIA ""Scanmed""",Projektu vadītājs,false
3,Zaļo un Zemnieku savienība,Gundars Daudze,true,Male,Kurzeme,3,1965.0,LR Saeima,deputāts,true
3,Zaļo un Zemnieku savienība,Jānis Dinevičs,false,Male,Rīga,3,1948.0,Zaļo un Zemnieku savienība,Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Reinis Doniņš,false,Male,Kurzeme,4,1968.0,SIA Mežsaimnieks RD,Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Lolita Duge,false,Female,Zemgale,13,1973.0,"z/s ""Terēņi""",darba aizsardzības speciālists,false
3,Zaļo un Zemnieku savienība,Arturs Dukulis,false,Male,Vidzeme,11,1953.0,Alūksnes novada dome,deputāts,false
3,Zaļo un Zemnieku savienība,Māris Dzelzskalns,false,Male,Rīga,25,1973.0,Biedrība KOPĀ,valdes priekšsēdētājs,false
3,Zaļo un Zemnieku savienība,Gatis Dzērve-Tāluts,false,Male,Rīga,29,1990.0,VUGD,"Ugunsdzēsējs glābējs, autovadītājs",false
3,Zaļo un Zemnieku savienība,Vugars Ecmanis,false,Male,Vidzeme,8,1970.0,Valmieras novada pašvaldība,Domes deputāts,false
3,Zaļo un Zemnieku savienība,Āris Elsts,false,Male,Latgale,10,1976.0,"SIA ""PRO DEV 24""",projektu vadītājs,false
3,Zaļo un Zemnieku savienība,Dagmāra Enkuzena,false,Female,Rīga,37,1962.0,Pamatskola Rīdze,pedagoga palīgs,false
3,Zaļo un Zemnieku savienība,Andris Fridrihsons,false,Male,Zemgale,12,1986.0,Jaunpils Viesatu pagasta pārvalde.,Sabiedrības veselības veicināšanas speciālists,false
3,Zaļo un Zemnieku savienība,Ligita Gintere,false,Female,Zemgale,6,1956.0,Tukuma novada pašvaldība,deputāte,false
3,Zaļo un Zemnieku savienība,Juris Goldmanis,false,Male,Kurzeme,8,1990.0,SIA INESES TORTES,"Valdes loceklis, līdzīpašnieks",false
3,Zaļo un Zemnieku savienība,Artūrs Graudiņš,false,Male,Vidzeme,6,1984.0,Latvijas Zemnieku savienība,Ģenerālsekretārs,false
3,Zaļo un Zemnieku savienība,Igors Gromovs,false,Male,Rīga,33,1973.0,SIA Elset,Elektrisko sistēmu speciālists,false
3,Zaļo un Zemnieku savienība,Zigmārs Grūbe,false,Male,Vidzeme,17,1974.0,"VAS ""Latvijas dzelzceļš""",Attīstības projektu vadītājs,false
3,Zaļo un Zemnieku savienība,Juris Jakovins,true,Male,Vidzeme,22,1961.0,Valmieras novada pašvaldība,Domes deputāts,true
3,Zaļo un Zemnieku savienība,Jāzeps Janiševs,false,Male,Rīga,13,1955.0,Latvijas Invalīdu Biedrība,valdes priekšs.,false
3,Zaļo un Zemnieku savienība,Arvis Kalniņš,false,Male,Kurzeme,13,1975.0,Pensionārs,,false
3,Zaļo un Zemnieku savienība,Guntis Kalniņš,false,Male,Latgale,6,1963.0,SIA ARMIKS LV55403038681,Prokūrists,false
3,Zaļo un Zemnieku savienība,Ronalds Kalniņš,false,Male,Rīga,23,1971.0,"Valsts akciju sabiedrība ""Latvijas autoceļu uzturētājs""",Konsultants iepirkumu vadības jautājumos,false
3,Zaļo un Zemnieku savienība,Juris Kanels,false,Male,Rīga,9,1955.0,"AS ""Transporta un sakaru institūts""","Rektors, valdes loceklis",false
3,Zaļo un Zemnieku savienība,Agija Kaunese,false,Female,Kurzeme,5,1982.0,Dienvidkurzemes novada pašvaldība,Dunikas un Rucavas pagastu apvienības pārvaldes vadītāja,false
3,Zaļo un Zemnieku savienība,Jānis Kerliņš,false,Male,Rīga,16,1980.0,"SIA ""Coca-Cola HBC Latvia""",tirdzniecības aģents,false
3,Zaļo un Zemnieku savienība,Andrejs Kindzulis,false,Male,Latgale,16,1963.0,SIA A.K.7,direktors,false
3,Zaļo un Zemnieku savienība,Līga Kļaviņa,true,Female,Zemgale,2,1968.0,Jēkabpils novada pašvaldības dome,"Deputāte, Sociālo, izglītības, kultūras, sporta un veselības aizsardzības jautājumu komitejas priekšsēdētāja",true
3,Zaļo un Zemnieku savienība,Līga Kozlovska,true,Female,Latgale,2,1957.0,"Individuālais uzņēmums ""Līgas Kozlovskas ģimenes ārsta prakse.""",Vadītāja un ģimenes ārste,true
3,Zaļo un Zemnieku savienība,Margarita Krauča,false,Female,Rīga,15,1945.0,RĪgas veselības centrs,Ārsts,false
3,Zaļo un Zemnieku savienība,Armands Krauze,true,Male,Vidzeme,1,1970.0,Latvijas Republikas Saeima,Saeimas deputāts,true
3,Zaļo un Zemnieku savienība,Evita Krievāne,false,Female,Rīga,30,1987.0,Jelgavas Ledus sporta skola,Šorttreka trenere,false
3,Zaļo un Zemnieku savienība,Dainis Kūla,false,Male,Kurzeme,12,1959.0,Sporta instruktors,,false
3,Zaļo un Zemnieku savienība,Gunārs Kūtris,true,Male,Rīga,1,1960.0,Latvijas universitātes Juridiskā fakultāte,"katedras vadītājs, lektors",true
3,Zaļo un Zemnieku savienība,Rauls Kviesītis,false,Male,Vidzeme,23,1968.0,Valsts policijas koledža,docents,false
3,Zaļo un Zemnieku savienība,Māris Leitlants,false,Male,Zemgale,11,1980.0,SIA piladzlauki,Valdes Loceklis,false
3,Zaļo un Zemnieku savienība,Viktorija Lene,false,Female,Latgale,8,1961.0,Krāslavas pašvaldības dome,nekustumā īpašuma un infrastruktūras pārvaldības nodaļas vadītāja,false
3,Zaļo un Zemnieku savienība,Ginta Liepiņa,false,Female,Vidzeme,18,1974.0,Ikšķiles vidusskola,Direktore,false
3,Zaļo un Zemnieku savienība,Ņina Linde,false,Female,Rīga,38,1971.0,"Latvijas Zinātņu akadēmijas Ekonomikas institūts, SIA","Valdes priekšsēdētāja, vadošā pētniece",false
3,Zaļo un Zemnieku savienība,Jānis Lipsbergs,false,Male,Vidzeme,14,1971.0,"SIA ""Gija-s""",Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Reinis Līcis,false,Male,Latgale,4,1988.0,Augšdaugavas novada pašvaldība,Ilūkstes pilsētas administrācijas būvinženieris,false
3,Zaļo un Zemnieku savienība,Līga Lonerte,false,Female,Zemgale,8,1966.0,Jelgavas novada pašvaldība,Izpilddirektore,false
3,Zaļo un Zemnieku savienība,Kārlis Markus,false,Male,Rīga,20,1977.0,AS INVEKS,valdes loceklis,false
3,Zaļo un Zemnieku savienība,Valdis Maslovskis,false,Male,Latgale,5,1974.0,Ludzas novada pašvaldība,Domes priekšēdētāja 3.vietnieks,false
3,Zaļo un Zemnieku savienība,Ilva Mašinska,false,Female,Latgale,11,1997.0,LR Saeima,Deputāta palīgs,false
3,Zaļo un Zemnieku savienība,Oskars Mažāns,false,Male,Rīga,24,1974.0,Rīgas domes Satiksmes departaments,Satiksmes organizācijas un projektu vadības pārvaldes Satiksmes organizācijas un kustības drošības nodaļas vadītāja vietnieks,false
3,Zaļo un Zemnieku savienība,Igors Meija,false,Male,Rīga,18,1964.0,SIA APPRIME,Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Kaspars Melnis,true,Male,Latgale,1,1989.0,Rēzeknes novada dome,komitejas vadītājs,true
3,Zaļo un Zemnieku savienība,Daiga Mieriņa,true,Female,Vidzeme,2,1969.0,Ādažu novada pašvaldība,Deputāte,true
3,Zaļo un Zemnieku savienība,Raimonds Miltiņš,false,Male,Zemgale,9,1976.0,AS Swedbank,Lauksaimniecības eksperts,false
3,Zaļo un Zemnieku savienība,Erlends Morozs,false,Male,Rīga,35,2001.0,SIA Allnex Latvia,Kreditoru Koordinātors,false
3,Zaļo un Zemnieku savienība,Aivars Nalivaiko,false,Male,Vidzeme,7,1962.0,LZS Inčukalna nodaļas,vadītājs,false
3,Zaļo un Zemnieku savienība,Romāns Naudiņš,false,Male,Vidzeme,29,1980.0,Latvijas Republikas Saeima,Deputāts,false
3,Zaļo un Zemnieku savienība,Dāvis Nececkis-Kuks,false,Male,Vidzeme,21,1994.0,"Sabiedrība ar ierobežotu atbildību ""BUILDIMPEKS""",Jurists,false
3,Zaļo un Zemnieku savienība,Ronalds Pambakers,false,Male,Rīga,28,1972.0,Air Baltic Corporation AS,Uniformu noliktavas vadītājs,false
3,Zaļo un Zemnieku savienība,Inguna Paredne,false,Female,Rīga,8,1966.0,Latvijas Zinātnes padome,Vecākā eksperte,false
3,Zaļo un Zemnieku savienība,Māris Pļaviņš,false,Male,Rīga,14,1951.0,"SIA ""Medicīnas Sabiedrība Gaiļezers"" Centra filiāle",Vadītājs,false
3,Zaļo un Zemnieku savienība,Anna Poindere,false,Female,Vidzeme,27,1986.0,FMR Advisory SIA,biznesa menedžere/ īpašniece,false
3,Zaļo un Zemnieku savienība,Jeļena Pundure,false,Female,Rīga,26,1976.0,"Rīgas Tehniskā Universitāte, Darba un civilās aizsardzības institūts","direkt. vietniece, asoc. profesore",false
3,Zaļo un Zemnieku savienība,Rūdolfs Punkstiņš,false,Male,Kurzeme,6,2001.0,Students,,false
3,Zaļo un Zemnieku savienība,Dagnis Reinsons,false,Male,Rīga,22,1973.0,SIA Rīgas Satiksme,dispečers,false
3,Zaļo un Zemnieku savienība,Harijs Rokpelnis,true,Male,Vidzeme,3,1987.0,SIA L.P.Jana,Projektu vadītājs,true
3,Zaļo un Zemnieku savienība,Guntis Safranovičs,false,Male,Zemgale,5,1958.0,Dobeles novada dome,Priekšsēdētāja vietnieks,false
3,Zaļo un Zemnieku savienība,Andris Siliņš,false,Male,Vidzeme,25,1945.0,Pensionārs,,false
3,Zaļo un Zemnieku savienība,Māris Skudra,false,Male,Zemgale,10,1983.0,Jelgavas valstspilsētas pašvaldības iestāde “Pilsētsaimniecība”,Tehnoloģiju un saimniecības nodaļas vadītājs,false
3,Zaļo un Zemnieku savienība,Tatjana Sokolova,false,Female,Vidzeme,24,1958.0,"SIA ""4virtuves""",Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Ilze Sokolovska,false,Female,Rīga,7,1970.0,Valsts policijas koledžas Tiesību zinātņu katedra,Docents,false
3,Zaļo un Zemnieku savienība,Aija Staškova-Ciemīte,false,Female,Kurzeme,10,1979.0,Talsu novada bāriņtiesa,bāriņtiesas loceklis,false
3,Zaļo un Zemnieku savienība,Vija Stiebriņa,false,Female,Zemgale,15,1957.0,Krustpils pamatskola,direktore,false
3,Zaļo un Zemnieku savienība,Staņislavs Šķesters,false,Male,Latgale,12,1958.0,Zemkopības ministrijas nekustamie īpašumi,Latgales reģiona meliorācijas nodaļas vadītājs,false
3,Zaļo un Zemnieku savienība,Renārs Šķesters-Kambals,false,Male,Rīga,4,2000.0,"Biedrība ""Futbola klubs ""Nikars""""",Vadītājs,false
3,Zaļo un Zemnieku savienība,Jevdokija Šlivka,false,Female,Latgale,14,1952.0,Lopkopības izmēģinājumu stacija Latgale,"galvenā grāmatvede, valdes locekle",false
3,Zaļo un Zemnieku savienība,Ģirts Štekerhofs,false,Male,Kurzeme,7,1964.0,Ziemeļkurzemes reģionālā slimnīca,Ķirurģijas nodaļas vadītājs,false
3,Zaļo un Zemnieku savienība,Līga Šube,false,Female,Vidzeme,26,1988.0,Zemkopības ministrija,Vecākais referents,false
3,Zaļo un Zemnieku savienība,Māris Tralmaks,false,Male,Rīga,10,1949.0,Latvijas Igauņu biedrība,valdes loceklis,false
3,Zaļo un Zemnieku savienība,Euģēnijs Upenieks,false,Male,Latgale,15,1963.0,Valsts Meža Dienests,virsmežzinis,false
3,Zaļo un Zemnieku savienība,Reinis Uzulnieks,false,Male,Rīga,12,1986.0,VAS Latvijas Valsts radio un televīzijas centrs,Klientu vadītājs,false
3,Zaļo un Zemnieku savienība,Viktors Valainis,true,Male,Zemgale,1,1986.0,Latvijas lielo pilsētu asociācija,izpilddirektors,true
3,Zaļo un Zemnieku savienība,Māra Valaka,false,Female,Rīga,11,1962.0,"SIA ""Elite Estates""",Valdes locekle,false
3,Zaļo un Zemnieku savienība,Andris Valerts,false,Male,Kurzeme,9,1970.0,"GREEN FOOT, SIA",Valdes loceklis,false
3,Zaļo un Zemnieku savienība,Dace Vanaga,false,Female,Vidzeme,19,1974.0,Valmieras stikla šķiedra AS,Loģistikas vadītāja,false
3,Zaļo un Zemnieku savienība,Kristīne Vāgnere-Davidova,false,Female,Kurzeme,14,1972.0,PIKC Ventspils Tehnikums,Direktore,false
3,Zaļo un Zemnieku savienība,Hardijs Vents,false,Male,Vidzeme,4,1970.0,Cēsu novada dome,deputāts,false
3,Zaļo un Zemnieku savienība,Andrejs Vilks,true,Male,Rīga,6,1954.0,Rīgas Stradiņa universitātes Juridiskā fakultāte,profesors,true
3,Zaļo un Zemnieku savienība,Ilona Virza-Zariņa,false,Female,Zemgale,14,1976.0,SIA ORUS,valdes priekšsēdētāja,false
3,Zaļo un Zemnieku savienība,Sandra Viškure,false,Female,Latgale,7,1962.0,LLKC Krāslavas birojs,augkopības speciāliste,false
3,Zaļo un Zemnieku savienība,Konstantīns Voskoboiņiks,false,Male,Vidzeme,15,1969.0,SIA MPP apsardze,valdes loceklis,false
3,Zaļo un Zemnieku savienība,Jānis Vucāns,true,Male,Kurzeme,2,1956.0,LR Saeima,"Deputāts, Ārlietu komisijas Baltijas lietu apakškomisijas priekšsēdētājs",true
3,Zaļo un Zemnieku savienība,Nikolajs Zaičenko,false,Male,Rīga,19,1983.0,"BŪVĒLOGS projekti, SIA",valdes loceklis,false
3,Zaļo un Zemnieku savienība,Liene Zamazlova-Kazikova,false,Female,Rīga,31,1971.0,Drošības speciālistu apvienība,dibinātaja,false
3,Zaļo un Zemnieku savienība,Ingus Zālītis,false,Male,Zemgale,7,1983.0,Zasas vidusskola,Direktora vietnieks izglītības jautājumos,false
3,Zaļo un Zemnieku savienība,Didzis Zemmers,false,Male,Vidzeme,9,1969.0,Limbažu novada pašvaldība,Deputāts,false
3,Zaļo un Zemnieku savienība,Ilmārs Zemnieks,false,Male,Vidzeme,12,1967.0,"SIA '""ZEMNIEKU VET.APTIEKA'""",Veterinārārsts,false
3,Zaļo un Zemnieku savienība,Jānis Zvejnieks,false,Male,Rīga,34,1974.0,Phyto Presso SIA,Produktu menedžeris,false
4,TAUTAS KALPI LATVIJAI,Ilva Aldiņa,false,Female,Rīga,17,1984.0,Mājsaimniece,mājsaimniece,false
4,TAUTAS KALPI LATVIJAI,Astrīda Austriņa,false,Female,Zemgale,11,1956.0,Pirmsskolas izglītības iestāde b/d Zvaniņš,Noliktavas pārzine,false
4,TAUTAS KALPI LATVIJAI,Mairis Austriņš,false,Male,Rīga,26,1977.0,Paašnodarbināts,Pašnodarbināts,false
4,TAUTAS KALPI LATVIJAI,Kristīne Ābele,false,Female,Rīga,24,1970.0,Pašnodarbināts,Nekustamā īpašuma un Daudzdzīvokļu māju kopīpašuma daļas pārvaldīšana un apsaimniekošana,false
4,TAUTAS KALPI LATVIJAI,Indulis Bagātais,false,Male,Zemgale,3,1981.0,"BCE, SIA",valdes loceklis,false
4,TAUTAS KALPI LATVIJAI,Ediks Barojans,false,Male,Zemgale,12,1964.0,RMS SIA,Vadītājs,false
