Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
10,Attīstībai/Par!,Lauris Bokišs,Rīga,13,1982,"Biedrība ""Tēvi""",Brīvprātīgais
10,Attīstībai/Par!,Mārtiņš Bondars,Latgale,1,1971,Rīgas dome,Deputāts
10,Attīstībai/Par!,Aldis Bondars,Vidzeme,27,1967,VM Centrālvidzemes virsmežniecība,Vecākais mežzinis
10,Attīstībai/Par!,Anna Braķe,Rīga,29,1977,"SIA ""Bendikas Kantoris Plus""",Valdes locekle
10,Attīstībai/Par!,Inta Brence,Latgale,2,1972,Viļānu Mūzikas un mākslas skola,Direktore
10,Attīstībai/Par!,Laura Brīvība,Rīga,27,1981,"SIA ""Visma Enterprise""",Mārketinga un sabiedrisko attiecību vadītāja
10,Attīstībai/Par!,Gita Buiķe,Vidzeme,26,1986,"SIA ""Pūcēnu skola""","Vadītāja, skolotāja"
10,Attīstībai/Par!,Aleksandrs Buslajevs,Rīga,32,1983,"A/S ""Rīgas Taksometru parks""",Autobusu vadītājs
10,Attīstībai/Par!,Miks Celmiņš,Zemgale,10,1993,"Nodibinājums ""Make Room Europe""",Direktors
10,Attīstībai/Par!,Pēteris Celms,Rīga,35,1991,"SIA ""CE Services""",Finanšu analītiķis
10,Attīstībai/Par!,Anna Cīrule,Latgale,16,1983,"SIA ""AB 19""",Sekretāre
10,Attīstībai/Par!,Ainārs Dimants,Kurzeme,4,1966,"Biznesa augstskola ""Turība""",Profesors
10,Attīstībai/Par!,Ivars Dimants,Rīga,23,1976,"AS ""Swedbank""",Juridiskās pārvaldes daļas vadītājs
10,Attīstībai/Par!,Inese Drone,Vidzeme,20,1979,Galerija M Māksla,Mākslas galerijas vadītāja
10,Attīstībai/Par!,Ivars Drulle,Vidzeme,6,1975,Rīgas Dizaina un mākslas vidusskola,"Skolotājs, Izglītības programmas vadītājs"
10,Attīstībai/Par!,Ilmārs Dūrītis,Zemgale,5,1976,Latvijas Lauksaimniecības Universitāte,"Dekāns, profesors, vadošais pētnieks, veterinārārsts"
10,Attīstībai/Par!,Līna Dzērvāne,Latgale,15,1975,Pašnodarbinātā,Māksliniece
10,Attīstībai/Par!,Uldis Eglavs,Kurzeme,12,1985,"SIA ""Eco House Industries""",Eksporta vadītājs
10,Attīstībai/Par!,Žanete Eglīte,Rīga,30,1983,"SIA ""The Coffee Powerhouse""",Valdes locekle
10,Attīstībai/Par!,Ieva Feldmane-Volmslija,Rīga,31,1989,Pašnodarbināta persona,Pašnodarbināta persona
10,Attīstībai/Par!,Naira Frijāre,Vidzeme,21,1966,"SIA ""FF Fūrmanis""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Normunds Gaigals,Vidzeme,22,1970,"SIA ""Garog""",Projektu vadītājs
10,Attīstībai/Par!,Artūrs Gailāns,Vidzeme,25,1983,Ātrās palīdzības dienests,Autovadītājs
10,Attīstībai/Par!,Laima Geikina,Rīga,9,1961,Latvijas Universitāte,Profesore
10,Attīstībai/Par!,Marija Golubeva,Rīga,4,1973,"SIA ""RHC Consulting""","Valdes locekle, direktore"
10,Attīstībai/Par!,Rihards Gorkšs,Vidzeme,8,1987,"Biedrība ""Futbola klubs ""AUDA""""",Valdes loceklis
10,Attīstībai/Par!,Evita Goša,Rīga,8,1979,"SIA ""CEMEX""","Juridiskās daļas vadītāja, Valdes locekle"
10,Attīstībai/Par!,Ingemars Harmsens,Kurzeme,8,1962,"SIA ""Saldus medicīnas centrs""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Inese Ikstena,Vidzeme,10,1968,"SIA ""ACT""",Finanšu direktore
10,Attīstībai/Par!,Artis Ivanovs,Vidzeme,16,1986,"SIA ""E-Studiju centrs""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Modris Jaunups,Vidzeme,7,1954,"Valsts SIA ""Autotransporta direkcija""",Valdes loceklis
10,Attīstībai/Par!,Rasma Jēkabsone,Latgale,5,1992,"SIA ""TakY IT""",Projektu vadītāja
10,Attīstībai/Par!,Edgars Jēkabsons,Rīga,10,1981,"SIA ""whiteCryption""",Programmētājs
10,Attīstībai/Par!,Ojārs Judrups,Rīga,26,1943,Rīgas dome,Deputāts
10,Attīstībai/Par!,Ivo Kalers,Kurzeme,10,1969,"Sabiedrība ar ierobežotu atbildību ""ICO""",Valdes loceklis
10,Attīstībai/Par!,Edgars Kalējs,Rīga,21,1983,"SIA ""Mottra Trade House""",Tirdzniecības vadītājs
10,Attīstībai/Par!,Sanita Kalniņa,Zemgale,7,1980,"SIA ""Fidabalt international""",Grāmatvedības eksperts
10,Attīstībai/Par!,Ainita Kamša,Latgale,9,1995,Ainas Mucenieces Viroterapijas fonds,Izpilddirektore
10,Attīstībai/Par!,Kristīne Kazāka,Zemgale,6,1987,Latvijas Pilsoniskā alianse,Sabiedrisko attiecību vadītāja
10,Attīstībai/Par!,Elīna Klīve,Rīga,11,1983,Konrāda Adenauera fonds,Projektu vadītāja
10,Attīstībai/Par!,Artūrs Kļaviņš,Zemgale,15,1991,"SIA ""Meditec""",Projektu vadītāja asistents
10,Attīstībai/Par!,Kristaps Krafte,Rīga,36,1990,Students/studente,
10,Attīstībai/Par!,Ilze Krēsliņa,Rīga,20,1967,"Biedrība ""Īrijas Kultūras centrs""",Valdes locekle
10,Attīstībai/Par!,Andris Kristkalns-Tauriņš,Kurzeme,14,1982,Valsts Probācijas Dienests,Probācijas speciālists
10,Attīstībai/Par!,Ēriks Kumerdanks,Vidzeme,9,1964,"SIA ""Rehateh""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Sintija Kvēpa,Vidzeme,11,1979,Rakstniecības un mūzikas muzejs,Personāla lietu pārzine
10,Attīstībai/Par!,Māra Laizāne,Rīga,14,1989,"SIA ""Blue Line Consulting""",Valdes locekle
10,Attīstībai/Par!,Gaits Lapsa,Latgale,13,1992,"SIA ""KLB""",Menedžeris
10,Attīstībai/Par!,Raimonds Lazda,Latgale,7,1957,"Biedrība ""Sociālās attīstības aģentūra ""Pieci airi""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Viesturs Liepkalns,Vidzeme,5,1988,"Politisko partiju apvienība ""Attīstībai/Par!""",Valdes loceklis
10,Attīstībai/Par!,Ēriks Lingebērziņš,Kurzeme,7,1982,"SIA ""Balticvision Riga""","Valdes loceklis, izpilddirektors"
10,Attīstībai/Par!,Endijs Lisovskis,Zemgale,13,1984,Pašnodarbināta persona,
10,Attīstībai/Par!,Artūrs Luņevs,Zemgale,12,1992,Latvijas Ģeotelpiskās informācijas aģentūra,Kartogrāfijas inženieris - informātiķis
10,Attīstībai/Par!,Dace Meiere,Rīga,24,1973,Pašnodarbināta persona,Tulkotāja
10,Attīstībai/Par!,Māris Mičerevskis,Rīga,38,1982,Rīgas dome,Deputāts
10,Attīstībai/Par!,Normunds Mihailovs,Vidzeme,12,1988,"SIA ""Polymath""",Valdes loceklis
10,Attīstībai/Par!,Mila Orlova,Latgale,14,1980,Pašnodarbināta persona,
10,Attīstībai/Par!,Liesma Ose,Rīga,16,1964,"AS ""Transporta un sakaru institūts""",Mācību prorektore
10,Attīstībai/Par!,Māra Ose-Kuišele,Vidzeme,15,1987,"SIA ""AdEvo""",Klientu apkalpošanas vadītāja
10,Attīstībai/Par!,Gundars Ostrovskis,Kurzeme,11,1975,"Eiropas komisijas ģenerāldirektorāts ""Finanšu stabilitāte, finanšu pakalpojumi un kapitāla tirgus savienība""",Vecākais ekonomists
10,Attīstībai/Par!,Nelda Otvare,Vidzeme,19,1991,"Politisko partiju apvienība ""Attīstībai/Par!""",Biroja vadītāja
10,Attīstībai/Par!,Artis Pabriks,Vidzeme,1,1966,Eiropas Parlaments,Deputāts
10,Attīstībai/Par!,Daniels Pavļuts,Rīga,1,1976,"SIA ""Zeno Consulting""",Valdes priekšsēdētājs
10,Attīstībai/Par!,Kristaps Petermanis,Rīga,17,1982,Pašnodarbinātais,"Valsts pārvaldes eksperts, konsultants"
10,Attīstībai/Par!,Rihards Pīks,Vidzeme,4,1941,"Partija ""Latvijas attīstībai""",Valdes loceklis
10,Attīstībai/Par!,Artūrs Toms Plešs,Zemgale,4,1992,Bauskas novada dome,Deputāts
10,Attīstībai/Par!,Sergejs Pogorelovs,Rīga,18,1987,"Politiskā partija ""Latvijas attīstībai""",Valdes loceklis
10,Attīstībai/Par!,Māris Puriņš,Latgale,11,1980,"SIA ""Alpha Finance Group""",Valdes loceklis
10,Attīstībai/Par!,Juris Pūce,Kurzeme,1,1980,"Politisko partiju apvienība ""Attīstībai/Par!""",Valdes līdzpriekšēdētājs
10,Attīstībai/Par!,Pēteris Pūrītis,Rīga,37,1970,"SIA ""BR Group""",Projektu vadītājs
10,Attīstībai/Par!,Maija Radziņa,Rīga,19,1978,Paula Stradiņa klīniskā universitātes slimnīca,Ārsts radiologs
10,Attīstībai/Par!,Iveta Ratinīka,Latgale,4,1978,Āgenskalna Valsts ģimnāzija,Latviešu valodas un literatūras skolotāja
10,Attīstībai/Par!,Aigars Romulis,Vidzeme,23,1987,"AS ""Sadales tīkls""",Tehniķis
10,Attīstībai/Par!,Dace Rukšāne-Ščipčinska,Vidzeme,3,1969,"SIA ""GOLIN RIGA""",Tekstu autors
10,Attīstībai/Par!,Aigars Saušs,Kurzeme,13,1981,Pārresoru koordinācijas centrs,Kapitālsabiedrību pārvaldības nodaļas konsultants
10,Attīstībai/Par!,Andris Sekacis,Rīga,15,1970,"SIA ""Baltic Legal Practice""",Vadošais auditors kvalitātes vadības sistēmas
10,Attīstībai/Par!,Artis Sēja,Rīga,33,1979,"SIA ""KRONOSPAN RIGA""",Tehnisko iepirkumu vadītājs
10,Attīstībai/Par!,Andris Skride,Vidzeme,2,1982,Paula Stradiņa klīniskā universitātes slimnīca,"Ārsts, kardiologs"
10,Attīstībai/Par!,Edgars Skvariks,Kurzeme,6,1990,Slovākijas Republikas vēstniecība Rīgā,Politikas analītiķis un padomnieks
10,Attīstībai/Par!,Darja Smirnova,Zemgale,8,1979,Latvijas Nacionālais simfoniskais orķestris,Koncertmeistara vietniece
10,Attīstībai/Par!,Mārtiņš Staķis,Rīga,2,1979,"SIA ""Innocent""",Valdes loceklis
10,Attīstībai/Par!,Džordžs Ronnijs Steele,Rīga,28,1959,Rīgas un Daugavpils teātris,Aktieris
10,Attīstībai/Par!,Agnese Strautiņa,Vidzeme,14,1988,"VAS ""Latvijas dzelzceļš""",Komercdarbības speciāliste
10,Attīstībai/Par!,Mārtiņš Šteins,Vidzeme,28,1992,"Biedrība ""Latvijas Jaunatnes padome""",Valdes loceklis
10,Attīstībai/Par!,Kārlis Šube,Rīga,34,1976,Avon Cosmetics,"Valdes loceklis, Pārdošanas vadītājs"
10,Attīstībai/Par!,Vita Anda Tērauda,Rīga,3,1962,"Politiskā partija ""Kustība Par!""",Izpilddirektore
10,Attīstībai/Par!,Aivars Tiesnesis,Latgale,17,1957,"SIA ""Jumis A""",Valdes loceklis
10,Attīstībai/Par!,Guntis Trupavnieks,Latgale,8,1975,"UAB ""Agrolitpa""",Projektu menedžeris - agronoms
10,Attīstībai/Par!,Indra Ūdra,Kurzeme,3,1955,Saldus novada dome,Deputāte
10,Attīstībai/Par!,Gints Valdmanis,Kurzeme,9,1989,Saldus vidusskola,Informātikas un programmēšanas skolotājs
10,Attīstībai/Par!,Olga Veilande,Vidzeme,18,1964,"Vācijas, Itālijas un Latvijas nacionālo akreditācijas institūciju konsorcijs",Vecākā eksperte Twinning projektā Azerbaidžānas nacionālajai akreditācijas institūcijai
10,Attīstībai/Par!,Jānis Viļums,Latgale,6,1983,"SIA ""Mass Portal""",Struktūrvienības vadītājs
10,Attīstībai/Par!,Ilze Viņķele,Zemgale,1,1971,"Politiskā partija ""Kustība Par!""",Valdes locekle
10,Attīstībai/Par!,Juris Viņķelis,Latgale,3,1952,Latvijas ārstu biedrība,Ģenerālsekretārs
10,Attīstībai/Par!,Armands Vītols,Zemgale,11,1960,Bezdarbnieks/bezdarbniece,
10,Attīstībai/Par!,Inese Voika,Rīga,7,1970,ANO Attīstības programma Ukrainā,Padomniece pretkorupcijas jautājumos
10,Attīstībai/Par!,Gatis Zamurs,Rīga,6,1983,Latvijas Koka būvniecības klasteris,Izpilddirektors
10,Attīstībai/Par!,Egīls Zeps,Zemgale,16,1990,"SIA ""ZIP-PRO""",Valdes loceklis
10,Attīstībai/Par!,Andulis Židkovs,Zemgale,3,1969,Ozolnieku novada pašvaldība,Izpilddirektors
10,Attīstībai/Par!,Juris Žilko,Vidzeme,13,1978,Ķekavas novada dome,Deputāts
11,Latvijas Reģionu Apvienība,Pjotrs Aleksejevs,Rīga,33,1969,Latvijas Vecticības institūts,Direktors
11,Latvijas Reģionu Apvienība,Ainārs Arnītis,Zemgale,8,1960,"Skrīveru novada pašvaldības aģentūra 'SOCIĀLĀS APRŪPES CENTRS ""ZIEDUGRAVAS""'",direktors
11,Latvijas Reģionu Apvienība,Ulrika Auniņa,Rīga,10,1983,Izglītības un zinātnes ministrija,Struktūrfondu deparatamenta direktora vietniece profesionālās izglītības un mūžizglītības attīstības jomā
11,Latvijas Reģionu Apvienība,Kristaps Averjanovs,Latgale,8,1990,Ilūkstes novada pašvaldība,domes deputāts
11,Latvijas Reģionu Apvienība,Ināra Avotiņa,Kurzeme,7,1963,Grobiņas novada dome,deputāte
11,Latvijas Reģionu Apvienība,Jānis Ābols,Vidzeme,10,1982,Latvijas Republikas Tieslietu ministrija,jurists
11,Latvijas Reģionu Apvienība,Ingūna Bedikere,Vidzeme,23,1973,Z/S Dižbajāri,pārvaldniece
11,Latvijas Reģionu Apvienība,Rūdolfs Beitāns,Latgale,13,1995,Viļānu novada pašvaldība,Domes deputāts
11,Latvijas Reģionu Apvienība,Kārlis Beļēvičs,Rīga,16,1994,SIA B3,valdes loceklis
11,Latvijas Reģionu Apvienība,Guntis Bērziņš,Rīga,14,1958,"Valsts ieņēmumu dienests, Nodokļu un muitas policijas pārvalde",nodaļas vadītājs
11,Latvijas Reģionu Apvienība,Inga Bite,Zemgale,1,1981,Latvijas Republikas Saeima,deputāte
11,Latvijas Reģionu Apvienība,Jānis Bite,Zemgale,17,1960,Salas novada pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Katrīna Borozdina,Vidzeme,24,1983,Salacgrīvas novada Mūzikas skola,Direktore
11,Latvijas Reģionu Apvienība,Ieva Brante,Rīga,1,1979,Individuāli praktizējoša,juriste
11,Latvijas Reģionu Apvienība,Guntars Brauns,Rīga,37,1980,GRIFS AG SIA,Tirdzniecības un attīstības departamenta direktors
11,Latvijas Reģionu Apvienība,Ivars Brīvers,Rīga,8,1957,Banku augstskola,pētnieks
11,Latvijas Reģionu Apvienība,Aldis Bukovskis,Rīga,29,1962,Latvijas Republikas Prokuratūra,Prokuratūras darbinieku Personāla nodaļas darba aizsardzības vecākais speciālists
11,Latvijas Reģionu Apvienība,Andis Caunītis,Vidzeme,6,1971,Gulbenes novada pašvaldība,Domes priekšsēdētāja vietnieks
11,Latvijas Reģionu Apvienība,Ruta Cibule,Latgale,7,1960,Balvu Centrālā bibliotēka,Direktore
11,Latvijas Reģionu Apvienība,Gunda Cīrule,Zemgale,4,1982,Kandavas novada dome,priekšsēdētājas vietniece
11,Latvijas Reģionu Apvienība,Guntis Čukurs,Kurzeme,8,1974,SIA “Ekers Stividors LP”,Projektu koordinators
11,Latvijas Reģionu Apvienība,Māris Dadzis,Kurzeme,3,1963,Ventspils novada pašvaldība,Domes priekšsēdētāja vietnieks
11,Latvijas Reģionu Apvienība,Arturs Doniks,Rīga,23,1964,Pašnodarbināta persona,
11,Latvijas Reģionu Apvienība,Evita Evardsone,Zemgale,10,1975,Dobeles novada Izglītības pārvalde,"Juriskonsults, bērnu tiesību speciālists"
11,Latvijas Reģionu Apvienība,Aigars Evardsons,Rīga,9,1962,„Baložu komunālā saimniecība” SIA,valdes loceklis
11,Latvijas Reģionu Apvienība,Guntis Garda,Rīga,25,1959,DC Dynamic Consulting GmbH,Konsultants
11,Latvijas Reģionu Apvienība,Nauris Garkaklis,Rīga,30,1992,Latvijas Republikas Saeima,Deputāta palīgs
11,Latvijas Reģionu Apvienība,Valdis Gavars,Rīga,4,1967,"Rīga, Bramberģes iela 38",Īpašumu pārvaldnieks
11,Latvijas Reģionu Apvienība,Guntis Gladkins,Vidzeme,17,1969,Rūjienas novada pašvaldība,Domes priekšsēdētājs
11,Latvijas Reģionu Apvienība,Jānis Grasis,Rīga,7,1971,Rīgas Stradiņa universitāte,"Juridiskās fakultātes prodekāns, vadošais pētnieks"
11,Latvijas Reģionu Apvienība,Rasma Igaune,Latgale,16,1966,Gaigalavas pamatskola,skolotāja
11,Latvijas Reģionu Apvienība,Ramona Irbe,Kurzeme,14,1959,SIA “Kuldīgas slimnīca”,"Neonatologs,bērnu nodaļas vadītāja"
11,Latvijas Reģionu Apvienība,Jāzeps Janiševs,Vidzeme,11,1955,Vidzemes invalīdu biedrība,valdes priekšsēdētājs
11,Latvijas Reģionu Apvienība,Gundars Jegors,Rīga,27,1960,Pašnodarbināta persona,
11,Latvijas Reģionu Apvienība,Rihards Johansons,Rīga,34,1968,Nekustāmo īpašumu apsaimniekotājs,
11,Latvijas Reģionu Apvienība,Matīss Kempe,Zemgale,12,1989,Rīgas Celtniecības koledža,profesionālās izglītības skolotājs
11,Latvijas Reģionu Apvienība,Modris Kempe,Zemgale,13,1989,Rīgas Celtniecības koledža,profesionālās izglītības skolotājs
11,Latvijas Reģionu Apvienība,Jolanta Klāviņa,Kurzeme,12,1981,"""LAUMAS"" Zemnieku saimniecība",īpašniece
11,Latvijas Reģionu Apvienība,Nellija Kleinberga,Kurzeme,1,1964,Latvijas Republikas Saeima,Latvijas Reģionu Apvienības frakcijas priekšsēdētāja
11,Latvijas Reģionu Apvienība,Rolands Kleinbergs,Kurzeme,13,1951,Saldus mūzikas skola,teorijas skolotājs
11,Latvijas Reģionu Apvienība,Inga Kleinšmite-Zunda,Rīga,28,1973,"Rīgas pirmsskolas izglītības iestāde ""Kadiķītis""",Pirmsskolas skolotāja
11,Latvijas Reģionu Apvienība,Ģirts Kronbergs,Kurzeme,2,1974,Liepājas pilsētas pašvaldības administrācija,Domes priekšsēdētāja vietnieks
11,Latvijas Reģionu Apvienība,Varis Krūmiņš,Vidzeme,3,1961,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Rūdolfs Kudļa,Vidzeme,7,1991,LR Labklājības ministrija ES struktūrfondu departaments,vecākais referents
11,Latvijas Reģionu Apvienība,Valdis Labinskis,Latgale,10,1957,Līvānu novada dome,deputāts
11,Latvijas Reģionu Apvienība,Baiba Lange,Kurzeme,4,1986,“ROTA IG” SIA,Viesu uzņemšanas organizators
11,Latvijas Reģionu Apvienība,Māris Lasmanis,Rīga,15,1961,Ulbrokas vidusskola,Koncertmeistars
11,Latvijas Reģionu Apvienība,Renārs Latvens,Kurzeme,9,1977,Nīcas novada dome,deputāts
11,Latvijas Reģionu Apvienība,Valdis Lauskis,Latgale,5,1957,Daugavpils latgaliešu biedrība,Priekšsēdētājs
11,Latvijas Reģionu Apvienība,Vadims Ličāgins,Rīga,35,1965,AS Olaines ūdens un siltums,elektriķis
11,Latvijas Reģionu Apvienība,Linda Litvina,Rīga,11,1983,"PIKC ""Rīgas Valsts tehnikums""","Grāmatvede, pedagogs"
11,Latvijas Reģionu Apvienība,Ernests Lībietis,Rīga,26,1978,Biedrība “Ernesta Lībieša Rokmūzikas skola”,valdes loceklis
11,Latvijas Reģionu Apvienība,Normunds Līcis,Vidzeme,14,1972,Saulkrastu novada pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Artis Logins,Latgale,9,1977,Rīgas nami SIA,Finanšu pārvaldes direktors
11,Latvijas Reģionu Apvienība,Terēza Luksa-Sigate,Vidzeme,28,1982,Garkalnes novada pašvaldība,deputāte
11,Latvijas Reģionu Apvienība,Valda Madalāne,Rīga,22,1970,Pašnodarbināta persona,
11,Latvijas Reģionu Apvienība,Vitālijs Maizītis,Latgale,14,1986,SIA “DaVKA”,"Siltumapgādes, gāzes, ūdensapgādes inženieris"
11,Latvijas Reģionu Apvienība,Arno Marnics,Rīga,17,1975,Rīgas Mākslas un mediju tehnikums,skolotājs
11,Latvijas Reģionu Apvienība,Jānis Mazitāns,Vidzeme,13,1986,Lielvārdes novada pašvaldības dome,deputāts
11,Latvijas Reģionu Apvienība,Zane Mākule,Rīga,31,1975,EUROAPTIEKA SIA,Aptiekas vadītāja
11,Latvijas Reģionu Apvienība,Jānis Mārciņš,Vidzeme,25,1944,Latvijas Kokapstrādes uzņēmēju un eksportētāju asociācija,padomnieks
11,Latvijas Reģionu Apvienība,Jānis Mednis,Rīga,24,1977,"Biedrība ""Latvijas Reģionālo un mazāk lietoto valodu savienība""",valdes priekšsēdētājs
11,Latvijas Reģionu Apvienība,Jānis Meirāns,Rīga,21,1983,SIA Ernst & Old,valdes loceklis
11,Latvijas Reģionu Apvienība,Rihards Melgailis,Zemgale,2,1953,Latvijas Republikas Saeima,Saeimas deputāts
11,Latvijas Reģionu Apvienība,Aleksandrs Narnickis,Latgale,12,1991,Ludzas novada pašvaldība,Projektu vadītājs
11,Latvijas Reģionu Apvienība,Māris Nātra,Vidzeme,26,1960,Nātra Māris – ģimenes ārsta prakse,Ģimenes ārsts
11,Latvijas Reģionu Apvienība,Aija Neilande,Zemgale,15,1965,Valsts ieņēmumu dienests,nodaļas vadītājs
11,Latvijas Reģionu Apvienība,Aleksandrs Novickis,Zemgale,7,1965,Bauskas novada pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Andrejs Ņilovs,Rīga,5,1966,"AS ""DC HOLDING""",valdes loceklis
11,Latvijas Reģionu Apvienība,Zane Ozola,Zemgale,9,1985,Jēkabpils Agrobiznesa koledža,direktores vietniece audzināšanas jomā
11,Latvijas Reģionu Apvienība,Aigars Ozoliņš,Vidzeme,16,1971,"AS ""Sadales tīkls""",Procesu un kontroles daļas būvniecības elektroinženieris
11,Latvijas Reģionu Apvienība,Aivars Ozols,Rīga,18,1956,SIA “Metre”,valdes loceklis
11,Latvijas Reģionu Apvienība,Rūdolfs Pelēkais,Vidzeme,22,1997,Brīvzemnieku pagasta Puikules tautas nams,vadītājs
11,Latvijas Reģionu Apvienība,Ruta Penēze,Kurzeme,10,1968,Narvesen Baltija SIA,Mazumtirdzniecības reģiona vadītāja
11,Latvijas Reģionu Apvienība,Edijs Pipars,Rīga,6,1989,biedrība “Palīdzēsim viens otram”,valdes priekšsēdētājs
11,Latvijas Reģionu Apvienība,Arvīds Platpers,Vidzeme,2,1948,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Andrejs Radzevičs,Kurzeme,15,1966,Durbes novada dome,Priekšsēdētāja vietnieks
11,Latvijas Reģionu Apvienība,Guntis Rasims,Latgale,4,1984,Rēzeknes novada pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Viesturs Reinfelds,Zemgale,5,1956,Lauku atbalsta dienests,Zemgales reģionālās lauksaimniecības pārvaldes vadītājs
11,Latvijas Reģionu Apvienība,Edgars Riekstiņš,Kurzeme,6,1983,Balto Link SIA,Projektu vadītājs
11,Latvijas Reģionu Apvienība,Kārlis Rimša,Zemgale,6,1948,Jelgavas novada pašvaldība deputāts,
11,Latvijas Reģionu Apvienība,Artis Rītelis,Zemgale,14,1981,"""Pārvadājam.lv""",Īpašnieks
11,Latvijas Reģionu Apvienība,Evija Rubina,Zemgale,11,1975,RKS PRESTIŽS SIA,izpilddirektore
11,Latvijas Reģionu Apvienība,Jānis Ruks,Vidzeme,4,1963,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Māris Rumaks,Latgale,17,1973,SIA “Baltic Flags”,izpilddirektors
11,Latvijas Reģionu Apvienība,Genādijs Rusanovs,Rīga,13,1991,Neatliekamās medicīniskās palīdzības dienesta darbinieku Rīgas reģiona arodorganizācija,Priekšsēdētājs
11,Latvijas Reģionu Apvienība,Jānis Rušenieks,Vidzeme,19,1959,Rīgas Starptautiskā ekonomikas un biznesa administrācijas augstskola,lektors
11,Latvijas Reģionu Apvienība,Pēteris Salenieks,Vidzeme,9,1957,Garkalnes novada pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Edvards Smiltēns,Vidzeme,1,1984,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Mārtiņš Svilis,Zemgale,3,1981,Jēkabpils pilsētas pašvaldība,deputāts
11,Latvijas Reģionu Apvienība,Mārtiņš Šics,Rīga,3,1950,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Silvija Šimfa,Latgale,3,1954,Latvijas Republikas Saeima,deputāte
11,Latvijas Reģionu Apvienība,Airisa Šteinberga,Rīga,12,1968,RTU Humanitārais institūts,Asoc. profesore
11,Latvijas Reģionu Apvienība,Anta Teivāne,Zemgale,16,1970,Aizkraukles novada kultūras nams,direktore
11,Latvijas Reģionu Apvienība,Edgars Tjarve,Latgale,15,1970,"SIA,,Dagdas komunālā saimniecība""",Valdes loceklis
11,Latvijas Reģionu Apvienība,Māris Trankalis,Vidzeme,8,1959,AS “Brīvais Vilnis”,izpilddriektors
11,Latvijas Reģionu Apvienība,Dmitrijs Usins,Vidzeme,20,1980,Ogres tehnikums,profesionālās izglītības skolotājs
11,Latvijas Reģionu Apvienība,Artūrs Uškāns,Rīga,20,1966,“IK Latgolys zvaigzne”,Vadītājs
11,Latvijas Reģionu Apvienība,Jānis Uzulēns,Vidzeme,15,1979,Jurisconsultus SIA,valdes loceklis
11,Latvijas Reģionu Apvienība,Valts Variks,Vidzeme,5,1974,Ķekavas novada pašvaldība,Domes priekšsēdētāja otrais vietnieks
11,Latvijas Reģionu Apvienība,Sarmīte Veide,Rīga,2,1956,Veide Sarmīte - ģimenes ārsta prakse,ģimenes ārste un prakses vadītāja
11,Latvijas Reģionu Apvienība,Aivars Veiss,Vidzeme,12,1959,Uzņēmējs,
11,Latvijas Reģionu Apvienība,Jānis Verners,Rīga,32,1988,SIA Tormanis un Partneri,valdes loceklis
11,Latvijas Reģionu Apvienība,Juris Viļums,Latgale,1,1982,Latvijas Republikas Saeima,deputāts
11,Latvijas Reģionu Apvienība,Otto Vočtavs,Kurzeme,11,1993,Pašnodarbināta persona,
11,Latvijas Reģionu Apvienība,Toms Vorkalis,Latgale,6,1987,Kārsavas novada pašvaldība,Izpilddirektors
11,Latvijas Reģionu Apvienība,Juris Vucāns,Latgale,2,1986,Preiļu novada dome,deputāts
11,Latvijas Reģionu Apvienība,Oļegs Zabirko,Vidzeme,27,1982,SIA “HARDWOOD INDUSTRY”,Izpilddirektors
11,Latvijas Reģionu Apvienība,Valdis Zaķis,Vidzeme,21,1952,Vidzemes Augstskola,Docents
11,Latvijas Reģionu Apvienība,Ināra Zepa,Rīga,36,1963,"Rīgas psihiatrijas un narkoloģijas centrs, Valsts SIA",garīgās veselības aprūpes speciāliste
11,Latvijas Reģionu Apvienība,Līga Ziediņa,Rīga,19,1984,Eiropas Savienības Tiesa,Ārštata tulks
11,Latvijas Reģionu Apvienība,Sanita Zunda,Latgale,11,1991,Dricānu pagasta pārvalde,Izglītības-uzņēmējdarbības kontaktpunkta komercdarbības speciāliste
11,Latvijas Reģionu Apvienība,Māris Žigats,Kurzeme,5,1971,Valkas pilsētas kultūras nams,direktors
11,Latvijas Reģionu Apvienība,Dace Žuka,Vidzeme,18,1966,Baldones Mūzikas pamatskola,direktore
12,"""Latviešu Nacionālisti""",Ilmārs Ančāns,Rīga,13,1940,Pensionārs/pensionāre,
12,"""Latviešu Nacionālisti""",Aivars Andersons,Rīga,7,1941,Latvijas Republikas Pilsoņu Kongress,Delegāts
